Bryan Roy;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null
Kick Smit;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Gaston Taument;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null
Giovanni van Bronckhorst;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null
René van de Kerkhof;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null
Willy van de Kerkhof;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null
Pierre van Hooijdonk;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null
Ruud van Nistelrooy;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null
Leen Vente;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Georginio Wijnaldum;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null
Aron Winter;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null
Boudewijn Zenden;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null
Autogoles;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null
Felipe Baloy;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Autogoles;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Antolín Alcaraz;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null
Francisco Arce;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Celso Ayala;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null
Miguel Ángel Benítez;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null
Jorge Luis Campos;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
José Cardozo;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null
Atilio López;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
César López;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Cayetano Ré;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Cristian Riveros;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null
Roque Santa Cruz;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Luis Vargas Peña;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Enrique Vera;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null
André Carrillo;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Roberto Challe;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null
Héctor Chumpitaz;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null
César Cueto;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null
Luis de Souza Ferreira;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Rubén Toribio Díaz;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null
Paolo Guerrero;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Guillermo La Rosa;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null
José Velásquez Castillo;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null
Jan Bednarek;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Andrzej Buncol;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null
W?odzimierz Cio?ek;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null
Jerzy Gorgo?;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null
Grzegorz Krychowiak;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Pawe? Krysza?owicz;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Janusz Kupcewicz;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null
Stefan Majewski;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null
Emmanuel Olisadebe;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Fryderyk Scherfke;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Marcin ?ew?akow;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
António Simões;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null
Beto;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Carlos Manuel;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null
Deco;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null
Diamantino;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null
Hugo Almeida;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null
Liédson;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null
Raul Meireles;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null
Nani;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null
Nuno Gomes;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null
Pepe;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Ricardo Quaresma;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Rui Costa;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Silvestre Varela;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null
Iuliu Barátky;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Silviu Bindea;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Emerich Dembrovschi;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null
Adalbert De?u;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Adrian Ilie;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null
Nicolae Kovács;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Alexandru Neagu;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null
Constantin Stanciu;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Salif Diao;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Khalilou Fadiga;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Sadio Mané;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
M'Baye Niang;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Moussa Wagué;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Autogoles;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Quinton Fortune;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Bongani Khumalo;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null
Teboho Mokoena;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Katlego Mphela;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null
Siyabonga Nomvethe;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Lucas Radebe;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Siphiwe Tshabalala;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null
Niclas Alexandersson;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Marcus Allbäck;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null
Ludwig Augustinsson;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Gösta Dunker;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Johnny Ekström;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null
Emil Forsberg;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Ove Grahn;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null
Gunnar Gren;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Tore Keller;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Knut Kroon;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Roger Ljung;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null
Fredrik Ljungberg;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null
Bror Mellberg;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Håkan Mild;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null
Thomas Sjöberg;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null
Lennart Skoglund;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Glenn Strömberg;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null
Anders Svensson;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Ola Toivonen;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Conny Torstensson;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null
Tom Turesson;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null
Autogoles;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Charles Antenen;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
René Bader;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Tranquillo Barnetta;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null
Alfred Bickel;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Georges Bregy;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null
Stéphane Chapuisat;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null
Josip Drmi?;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Gelson Fernandes;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null
Willy Jäggi;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Admir Mehmedi;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null
René-Pierre Quentin;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null
Heinz Schneiter;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Haris Seferovi?;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null
Philippe Senderos;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null
Alain Sutter;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null
Eugen Walaschek;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Rolf Wüthrich;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Steven Zuber;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Mohamed Kader;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null
Fakhreddine Ben Youssef;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Raouf Bouzaiene;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Dylan Bronn;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Mokhtar Dhouieb;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null
Néjib Ghommidh;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null
Radhi Jaïdi;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null
Ziad Jaziri;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null
Ali Kaabi;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null
Jawhar Mnari;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null
Ferjani Sassi;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Skander Souayah;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null
Bülent Korkmaz;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Emre Belözo?lu;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Erol Keskin;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Hakan ?ükür;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Mustafa Ertan;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Maksym Kalynychenko;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null
Serhiy Rebrov;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null
Andriy Rusol;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null
Serguéi Aléinikov;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null
Kaji Asatiani;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null
Andriy Bal;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null
Serguéi Baltacha;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null
Anatoli Banishevski;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null
Aleksandr Chivadze;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null
Ígor Dobrovolski;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null
Yuri Gavrílov;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null
Anatoli Ilín;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Vitali Jmelnitski;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null
Alekséi Mamykin;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Jorén Oganesián;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null
Oleg Protásov;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null
Vasili Rats;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null
Serguéi Rodiónov;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null
Ramaz Shengelia;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null
Nikita Simonián;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Pavló Yakovenko;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null
Iván Yaremchuk;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null
Andréi Zigmantóvich;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null
Vladímir Beschástnyj;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Mário Figueira Fernandes;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Yuri Gazinski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Aleksandr Golovín;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Valeri Karpin;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Aleksandr Kerzhakov;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null
Aleksandr Kokorin;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null
Dmitri Rádchenko;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null
Dmitri Sychov;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Yegor Titov;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Antonio Alzamendi;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null
Javier Ambrois;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Pablo Bengoechea;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null
Ángel Cabrera;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Julio César Cortés;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null
Víctor Espárrago;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null
Enzo Francescoli;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null
Daniel Fonseca;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null
José María Giménez;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Diego Godín;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null
Ildo Maneiro;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null
Richard Morales;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Juan Mujica;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null
Ricardo Pavoni;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null
Álvaro Pereira;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null
Maximiliano Pereira;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null
Julio Pérez;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Álvaro Recoba;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Pedro Virgilio Rocha;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null
Darío Rodríguez;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null
Héctor Scarone;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Ernesto Vidal;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Autogoles;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Stjepan Bobek;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Vladislav Bogi?evi?;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null
Dragan Džaji?;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null
Ivan Gudelj;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null
Josip Katalinski;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null
Blagoje Marjanovi?;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Siniša Mihajlovi?;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null
Predrag Mijatovi?;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null
Miloš Milutinovi?;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Vojislav Meli?;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Rajko Miti?;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Branko Oblak;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null
Tihomir Ognjanov;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Radivoje Ognjanovi?;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Ilija Petkovi?;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null
Vladimir Petrovi?;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null
Robert Prosine?ki;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null
Petar Radakovi?;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Zdravko Rajkov;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Josip Skoblar;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Safet Suši?;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null;null;null;null;null
Aleksandar Tirnani?;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Branko Zebec;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Saša Ili?;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null
Milan Jovanovi?;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null
Aleksandar Kolarov;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Aleksandar Mitrovi?;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1
Marko Panteli?;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null
Nikola Žigi?;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;1;null;null;null
Total;70;70;85;88;140;126;89;89;85;92;102;146;132;115;141;171;161;147;145;170;166
